zip,sales_price,beds,baths,sqft,avg_school_rating,avg_school_distance,walk_score,LotSizeSquareFeet,ownership_years,house_age,Time_on_market
92392,255000,4,3,2682,5,5.766666667,6,5000,4,9,138
92394,209000,3,2,1608,2.666666667,1.366666667,5,18000,4,10,58
92501,275000,3,2.5,1384,5,1.633333333,26,2178,4,9,60
92507,332000,3,1.75,1623,4,1.7,15,7841,4,56,60
92507,380000,5,3,2197,4,0.666666667,21,10019,4,53,36
92508,315000,3,2,1036,8.666666667,1.533333333,56,5227,4,20,27
92532,359000,4,3,3049,6,1.333333333,7,8276,4,9,61
92553,265000,3,2.5,1526,4,1.2,54,4791,4,30,50
92553,280000,4,2,1568,3,0.4,48,7405,4,31,84
92553,280000,3,2,1588,3,0.666666667,NA,7405,4,33,62
92553,245000,3,2,1116,3,1.1,56,8276,4,37,130
92557,259000,3,2.5,1474,4,0.666666667,10,4791,4,30,133
92562,323000,3,3,1542,7.333333333,0.766666667,42,5662,4,28,68
92562,4.00E+05,4,3,3073,8,1.633333333,26,7405,4,12,210
92583,225000,3,2,1405,3.666666667,1.2,12,7405,4,26,107
92585,315000,4,4,2887,4.666666667,1.333333333,12,7405,4,11,76
92586,185000,2,2,1404,6.333333333,1.733333333,15,6534,4,52,47
92592,354000,3,3,1307,8.666666667,0.766666667,19,13939,4,21,104
92592,604000,5,4,3842,8.666666667,1,44,6969,4,13,77
92603,3725000,7,6.5,5227,10,1.766666667,2,15682,4,13,35
92606,765000,4,2,1780,9.666666667,0.566666667,59,5000,4,43,42
92626,699000,3,2,1279,7.666666667,0.8,56,7616,4,55,35
92629,1545000,4,2.75,2740,9,2.866666667,31,10200,4,43,190
92651,1425000,3,3,2228,10,1.233333333,18,2500,4,18,170
92656,830000,4,3,2081,9.666666667,1,13,4160,4,22,45
92660,760000,3,2,1342,9.333333333,1.066666667,27,966,4,50,55
92660,3650000,4,4.5,3747,10,1.466666667,8,13780,4,40,155
92673,925000,5,4,3147,9.666666667,1.133333333,17,6913,4,12,200
92683,625000,3,2,1266,6.666666667,0.766666667,NA,6540,4,56,59
92683,470000,3,1,1100,7,0.966666667,NA,6300,4,60,184
92691,670000,3,2,2202,7.333333333,1.266666667,32,6500,4,45,61
92692,1300000,4,4.5,4182,9.333333333,2.9,38,11500,4,36,98
92694,1400000,5,4.5,3591,9.666666667,1.233333333,6,10093,4,11,89
92780,745000,3,2.5,1770,8.333333333,0.7,51,10010,4,56,85
92801,485000,3,2,1169,4.666666667,0.9,59,6406,4,62,77
92802,550000,3,2,1235,4.666666667,0.6,65,7200,4,59,117
92807,530000,2,3,1443,8.666666667,1.233333333,11,3500,4,31,103
92821,1020000,4,4,2885,9.5,2.3,1,6308,4,4,54
92821,490000,4,3,1900,9,0.5,66,1300,4,39,52
92831,815000,4,4,2307,8.333333333,1.066666667,41,14243,4,43,90
92833,995000,5,5,3281,9.333333333,1.333333333,51,5050,4,14,68
92833,935000,4,3,2957,9.333333333,1.266666667,47,6539,4,13,69
92860,355000,3,2,1144,7.333333333,0.733333333,29,7405,4,54,80
92860,470000,4,2,2260,7.333333333,0.466666667,16,19602,4,47,98
92867,830000,4,3,3235,7.666666667,0.5,13,9775,4,39,95
92868,635000,3,1.5,1288,4.333333333,0.766666667,69,6480,4,70,81
92868,594500,3,2,1498,4,1,48,7150,4,39,58
92879,379000,3,3,1722,5,2.033333333,44,3920,4,28,19
92879,380000,3,2,1278,6.333333333,1.533333333,47,7405,4,57,111
92882,387000,4,2,1440,6,0.533333333,45,7405,4,53,70
92887,1625000,5,6,4460,9.333333333,1.7,22,10350,4,5,24
93003,432500,3,1.5,1280,5.666666667,2.366666667,64,9092,4,67,57
93021,465000,3,2.5,1587,8.333333333,0.7,36,3835,4,33,62
93036,535000,3,2.5,2327,4.666666667,0.666666667,52,5520,4,10,132
93063,658000,4,3,2800,7.333333333,1.233333333,52,6970,4,26,75
93065,745000,5,3,2630,8.333333333,2.233333333,4,5740,4,21,49
93065,508000,3,3,1466,8.333333333,1.166666667,59,4320,4,31,39
93230,182500,3,2,1240,4.666666667,0.633333333,60,15960,4,29,49
93274,267000,4,2,1924,6.666666667,1.3,10,7839,4,6,63
93274,151000,3,2,1196,5.666666667,0.633333333,49,5875,4,43,55
93277,497000,4,3,3354,7.333333333,0.8,28,14179,4,17,117
93277,150500,3,1.75,1395,4.666666667,0.766666667,48,7406,4,64,24
93306,213500,3,2,1844,5.333333333,0.533333333,19,7405,4,35,115
93306,128000,3,1,997,3.666666667,1.033333333,32,7405,4,58,86
93307,154000,3,2,1062,3.333333333,0.633333333,NA,3920,4,13,117
93312,308000,4,3,2608,7.333333333,0.633333333,8,16552,4,11,46
93422,440000,4,3,2251,7,2.8,18,3426,4,4,207
93446,457500,3,2,2350,7.5,5.633333333,4,87120,4,38,89
93458,357000,4,3,2061,5,1.666666667,10,4791,4,17,85
93510,570000,4,3,2253,6,3.133333333,0,57702,4,13,36
93550,330000,5,3,3210,3,2,5,6668,4,14,92
93550,245000,4,2,1707,3,0.8,23,5814,4,37,50
93550,295000,4,3,2270,3,1.366666667,13,6835,4,15,63
93619,340000,3,1.5,2516,8.333333333,0.5,21,8680,4,10,48
93636,270000,3,2,1624,7.5,1.733333333,1,98010,4,22,92
93644,505000,3,4,2560,6.5,3.5,0,65340,4,24,89
93644,2.00E+05,2,2,1500,6.5,2.3,0,57934,4,32,42
93722,185000,3,2,1658,3.666666667,0.633333333,40,6222,4,22,20
93727,215000,3,2,1445,7,4.733333333,3,6480,4,9,103
94010,5500000,5,5,5670,9.333333333,1.1,12,27834,4,28,122
94080,981000,3,2,1400,8,0.633333333,76,8775,4,68,57
94533,295000,3,2,1204,4.333333333,1.266666667,29,5662,4,37,44
94534,560000,5,3,3000,7,1.6,2,10245,4,20,104
94534,640000,4,3,3007,8.666666667,1.5,11,12582,4,11,69
94536,1030000,4,3,2206,9,0.833333333,19,6938,4,32,44
94536,9.00E+05,3,3,1423,8.333333333,1.566666667,50,3600,4,29,49
94539,1320000,4,2,1514,10,0.666666667,38,7055,4,51,58
94541,650000,4,2.5,1761,3.333333333,1.333333333,22,6466,4,35,39
94544,460000,3,1,960,3.666666667,0.8,56,5104,4,64,89
94544,587000,3,3,1335,3,0.633333333,61,5019,4,35,71
94550,1055000,4,3,2536,8.333333333,1.633333333,12,8862,4,11,77
94551,6.00E+05,3,1.5,1444,7,0.9,65,7508,4,58,66
94558,695000,4,3,2049,6.666666667,0.5,37,5596,4,4,140
94558,625000,4,2.5,2004,6,1.166666667,10,6253,4,45,73
94558,659000,3,2,1581,6.666666667,0.5,37,6062,4,4,49
94558,499000,3,1,1018,4.333333333,0.933333333,61,8160,4,66,31
94588,890000,3,2,1555,10,0.7,63,6200,4,48,49
95023,490000,3,3,1968,5.666666667,1.233333333,24,7500,4,45,74
95023,504000,5,3,2173,5.666666667,1.533333333,4,NA,4,18,97
95035,800001,3,2,1277,9,0.766666667,56,6000,4,56,46
95070,2200000,4,2.5,2262,10,0.733333333,20,13500,4,46,59
95123,825000,3,2.5,1546,7,0.933333333,39,5000,4,53,39
95123,450000,2,2,989,7,1.033333333,70,435,4,32,50
95252,269000,4,3,2562,5.5,1.75,12,NA,4,30,203
95301,240000,3,2,1705,6.333333333,1.2,7,10085,4,14,94
95340,217500,3,2,1677,4,0.833333333,20,NA,4,33,91
95363,295000,4,3,2324,5.333333333,0.633333333,22,6386,4,11,48
95377,575000,6,3,3133,7,1.1,27,9750,4,18,54
95380,285000,3,2,1208,6,0.566666667,47,9960,4,60,26
95404,450000,3,3,1650,5.666666667,2.033333333,48,5501,4,22,20
95404,592000,4,2.5,1981,5,1.333333333,15,4319,4,5,46
95409,5.00E+05,4,2,1300,8.666666667,0.633333333,37,7700,4,53,43
95409,805000,5,3,2876,9.333333333,1.333333333,25,8401,4,15,49
95603,335000,3,2,1406,7,1.766666667,24,NA,4,24,78
95630,469000,4,3,2454,8,1.533333333,22,4297,4,27,96
95630,447000,4,3,2147,8,0.6,67,8042,4,56,51
95661,567000,4,2,2043,9,2.233333333,5,NA,4,5,103
95667,3.00E+05,3,2,1362,8.333333333,0.566666667,45,5097,4,77,57
95677,225000,3,2,1400,9.333333333,2.366666667,34,NA,4,52,24
95687,380000,3,2,1313,7.333333333,1.033333333,37,4500,4,26,55
95687,360000,4,2,1546,5.666666667,0.933333333,46,6098,4,39,51
95691,320000,3,3,1619,6.333333333,1.066666667,37,3049,4,11,47
95765,468000,4,3,2662,10,0.433333333,41,NA,4,20,52
95765,585000,3,3,2618,10,1.166666667,7,NA,4,17,79
95765,505000,4,3,2596,10,1.033333333,1,NA,4,4,55
95831,408000,3,2,1730,6.666666667,1.2,44,6970,4,55,34
95926,235000,3,1,1222,6.333333333,1.566666667,55,20908,4,65,49
95926,269000,3,2,1410,7.666666667,1.7,25,6969,4,30,66
95926,274500,3,2.5,1889,7.666666667,1.633333333,41,2613,4,37,123
95928,237500,3,2,1159,6.666666667,1.333333333,47,6969,4,18,67
95969,182500,2,2,1333,5,0.866666667,53,15681,4,61,48
95973,335000,4,2,1636,7.333333333,0.9,16,5662,4,4,144
95991,239000,3,3,2548,4.666666667,1.2,87,5662,4,69,105
95991,339000,5,3,2839,5.666666667,1.466666667,29,13939,4,14,43
96002,160000,3,1,910,6.666666667,1,26,NA,4,51,51
96161,899000,4,4,2859,8,1.633333333,0,12632,4,18,33
96161,418000,3,2,1200,8,4.366666667,15,14374,4,25,25
90044,355000,3,2,1300,1.666666667,0.833333333,NA,4802,3,92,177
90241,8.00E+05,3,2,1823,6.666666667,1.066666667,51,20061,3,65,130
91007,3200000,5,6,6108,10,0.966666667,23,23340,3,14,198
91304,435000,4,2.5,1702,3.333333333,1.033333333,50,NA,3,3,45
91331,340000,3,2.5,1926,4,0.733333333,NA,139102,3,28,134
91701,588000,5,3,3076,9,1,53,5900,3,19,77
91711,459000,3,2,1748,8.333333333,0.9,8,3249,3,33,163
91737,830000,4,2.5,3448,8.333333333,1.2,6,245678,3,27,145
91739,775000,6,4,3523,8.333333333,1.1,5,13891,3,10,142
91754,525000,3,1,1026,7,1.033333333,77,5403,3,67,62
91784,1425000,4,5,6395,8,1.566666667,16,19777,3,28,188
91789,1750000,5,5,4344,8.333333333,1.433333333,4,NA,3,3,368
91914,920000,4,5,4219,8.333333333,1.166666667,0,14299,3,9,178
92114,385000,3,2,1767,4,1.866666667,24,9029,3,65,120
92260,1525000,3,3.5,2828,8.666666667,3.966666667,1,9583,3,16,81
92264,450000,2,2,1834,4.666666667,1.233333333,32,3485,3,43,84
92270,470000,3,2,2078,8.666666667,2,25,13939,3,15,252
92397,430000,5,4,2700,6.333333333,4.033333333,8,10454,3,41,297
92603,1225000,3,2,1816,10,0.833333333,26,7280,3,38,278
92604,690000,3,3,1641,10,0.366666667,65,2309,3,39,106
92804,525000,4,2,1200,5.333333333,0.566666667,NA,9632,3,56,111
92833,672500,3,2,1745,9,1.833333333,24,8120,3,32,133
92860,560000,5,3,3582,6.666666667,1.2,17,21344,3,11,149
93458,323000,3,2,1477,4.333333333,1.333333333,11,5662,3,16,63
93458,299000,3,2,1176,5,1.566666667,13,5227,3,17,65
94541,545000,5,2,1410,5.666666667,1.466666667,68,5100,3,64,73
95252,414500,4,3,2779,5.5,2.45,0,130680,3,10,181
95341,160000,4,2,1715,1.5,0.866666667,20,NA,3,10,75
95356,447000,4,3,2437,6.666666667,1.266666667,31,7500,3,27,121
95367,350000,6,2.5,2436,7.333333333,1.9,29,7680,3,12,182
95966,182000,3,2,1583,4.666666667,1.566666667,2,20473,3,32,199
90004,2400000,5,4,3230,7.666666667,1.933333333,83,10157,4,92,44
90032,530000,3,3,1800,4,0.666666667,51,3257,4,8,76
90046,3575000,4,3,3733,7,2.5,5,13496,4,39,33
90210,860000,3,2,1600,5.666666667,4.166666667,0,12693,4,88,165
90266,1575000,3,1.75,1710,10,0.466666667,72,6310,4,56,39
90601,425000,2,2,1119,4.333333333,0.466666667,79,5249,4,40,148
90601,614000,3,2,1740,4.333333333,0.6,35,7032,4,80,52
90621,430000,2,1,925,5,0.966666667,73,6750,4,91,63
90638,550000,3,2,1282,8,0.366666667,30,6307,4,60,37
90703,742000,3,2.5,1638,10,0.9,58,7843,4,47,122
90745,565000,4,3,1750,5.333333333,0.666666667,53,6019,4,46,54
90755,475000,3,3,1289,5.666666667,1.166666667,70,2210,4,18,36
91007,1630000,5,5,3128,10,1.2,53,16277,4,48,92
91010,555000,2,2,1188,6.666666667,1.366666667,19,8038,4,34,39
91011,1461000,4,3,2020,7.333333333,1.333333333,50,8187,4,69,101
91011,1.00E+06,2,NA,1784,10,1.433333333,0,3717,4,43,91
91011,1039000,3,3,1974,10,2.133333333,1,2593,4,40,60
91040,824000,4,3,2581,4.333333333,2.466666667,21,19946,4,31,165
91105,763000,3,3,1559,5.666666667,1.366666667,56,5277,4,68,57
91106,4.00E+06,4,3.5,5101,6.333333333,1.166666667,43,16608,4,27,15
91107,689000,3,2,1165,5.666666667,1.166666667,68,6205,4,92,72
91301,9.00E+05,4,3,2610,9.666666667,0.9,69,8832,4,34,50
91307,1400000,5,4,3848,9.5,4.833333333,1,22018,4,35,63
91311,870000,4,3,3176,7.333333333,0.9,25,6999,4,58,45
91316,720000,4,2,1779,6.333333333,0.9,37,6249,4,65,52
91331,422000,3,2,1200,4.333333333,0.966666667,NA,9590,4,52,49
91335,440000,3,2,1099,4.5,0.766666667,71,6749,4,65,46
91350,475000,3,3,2118,7.666666667,1.5,9,3928,4,9,113
91350,470000,5,3,1794,8.666666667,0.833333333,52,6810,4,49,35
91350,585000,5,3,2467,8.333333333,1.7,27,6416,4,22,64
91384,660000,4,3,3199,8.666666667,2.1,1,6081,4,16,54
91387,635000,4,3,2528,7.666666667,4.966666667,0,15538,4,13,39
91403,1360000,4,3,2204,5.666666667,1.766666667,64,7581,4,69,44
91423,1250000,3,2,2148,7,1.333333333,57,7074,4,60,57
91504,715000,3,2,1205,8.666666667,1.6,58,6860,4,66,52
91602,749500,2,2,1236,7.666666667,0.8,68,8250,4,87,71
91702,640000,3,2.5,2384,3.666666667,1.033333333,2,NA,4,4,156
91709,790000,4,3,2860,9,1.266666667,14,5663,4,21,80
91709,390000,3,2,1008,9,1.066666667,20,4110,4,35,78
91737,630000,4,3,3079,8.333333333,0.7,19,7405,4,27,33
91740,481500,3,2,1046,8,1.4,53,6029,4,59,54
91765,640000,4,3,1850,9.666666667,1.1,13,7429,4,52,68
91766,397500,3,2.25,1678,4,0.7,47,13471,4,9,67
91768,365000,3,2,1200,4,0.733333333,23,6001,4,61,43
91773,1915000,5,4,5407,7.666666667,1.366666667,7,25840,4,26,112
91773,692000,4,3,2809,8.666666667,1.333333333,28,8169,4,39,213
91801,673800,3,2,1511,8.333333333,0.666666667,66,8146,4,80,107
91910,535000,3,2,1800,6.333333333,0.866666667,36,8791,4,67,65
91913,665000,5,3,2549,8.666666667,0.633333333,24,9287,4,15,64
92009,915000,4,3,2850,9.333333333,1.366666667,46,13770,4,16,118
92014,1350000,3,2,1924,10,1.666666667,46,8300,4,48,18
92020,642000,4,2.5,2475,5,1.2,12,9700,4,40,37
92021,550000,4,3,2046,4.666666667,1.466666667,2,11904,4,38,25
92021,435000,3,2,1246,3.666666667,0.9,51,14700,4,66,33
92024,830000,3,3,1710,9,1.9,70,3433,4,4,43
92024,1655000,4,3,3702,9.666666667,0.6,6,23958,4,28,66
92027,449000,4,2,1594,4,0.7,8,9700,4,43,44
92027,414900,4,2,1430,4.333333333,0.9,39,6514,4,36,69
92027,425000,4,3,2071,4,0.666666667,62,3455,4,10,56
92028,805000,4,4,3428,6,2.333333333,1,154202,4,26,158
92028,808500,4,4,3240,6.666666667,3.4,3,109335,4,17,127
92064,535000,3,2,1668,9,1.7,10,6100,4,46,139
92081,570000,3,3,2017,7.333333333,0.766666667,55,5228,4,27,45
92081,630000,4,4,2693,6.666666667,2.033333333,44,9088,4,4,77
92103,915000,2,NA,998,7,2.166666667,57,3900,4,78,61
92103,788500,2,2,1174,7,2.366666667,87,3178,4,87,47
92114,405000,4,2,1776,4,1.233333333,33,6700,4,54,38
92114,415000,3,2,1200,5.333333333,0.533333333,35,11800,4,57,66
92116,1252000,4,3,2304,4,0.8,69,5842,4,56,44
92118,1399000,3,3,1695,9.666666667,0.233333333,92,5044,4,4,48
92119,590000,4,3,1604,8,0.866666667,32,5900,4,54,90
92119,560000,3,2,1647,9,1,61,6900,4,54,32
92128,631000,3,3,1612,9.333333333,1.266666667,66,6053,4,30,36
92128,693300,4,3,1982,9.666666667,1.566666667,19,6803,4,24,40
92131,754000,4,3,2528,9.666666667,1.6,8,6539,4,26,92
92201,82000,3,2,1734,4,1.033333333,7,5663,4,28,118
92203,259000,2,1.75,1488,5.666666667,3.233333333,9,6098,4,10,83
92203,310000,2,2,1763,5.666666667,2.9,5,7405,4,9,66
92210,1800000,4,4.5,3749,8.666666667,3.266666667,2,14810,4,16,69
92253,717000,3,3,2655,2.666666667,3.2,2,12196,4,17,63
92264,555000,3,2,1456,6,2.333333333,30,10454,4,52,34
92270,540000,3,1.75,1921,5,1.9,4,8276,4,55,108
92270,410000,3,3,1544,5,2.433333333,1,6534,4,43,134
92315,265000,2,2,1052,4.666666667,2.566666667,11,5227,4,54,56
92315,325000,2,2,1222,4.666666667,4.466666667,NA,5663,4,68,63
92320,197000,3,2,1632,6,3.8,0,6098,4,29,44
92336,4.00E+05,3,3,2320,5.666666667,0.833333333,NA,4338,4,14,84
92336,410000,3,2,1551,7.666666667,1.4,NA,6280,4,18,35
92346,340000,4,2.5,1767,7.666666667,1.366666667,28,5000,4,27,29
92371,295000,4,2,2054,4.666666667,1.433333333,1,36084,4,9,96
92373,447000,3,2,1732,8,0.6,59,13068,4,64,69
92376,305000,3,NA,1188,3,0.766666667,NA,9148,4,61,126
92382,131000,3,2,1008,4.666666667,5.033333333,39,3920,4,65,103
92394,281500,6,4,3542,2.666666667,1.1,21,7200,4,11,78
92395,203000,3,3,1890,3.333333333,1.433333333,26,32234,4,56,145
92404,195000,2,1,1120,3,0.933333333,66,6720,4,64,59
92404,234000,3,2,1150,2,0.8,43,6534,4,63,74
92504,330000,3,1.5,1550,5,0.666666667,44,10019,4,62,120
92532,337500,4,2.5,2180,7,2.433333333,5,6970,4,23,92
92551,3.00E+05,3,2.5,1588,4.666666667,2.8,21,7405,4,28,43
92555,305000,3,3,2077,4,1.166666667,40,6098,4,15,130
92570,280000,3,2,1575,5,3.8,0,13068,4,13,50
92587,370000,3,3,2124,7,3.466666667,1,7405,4,30,89
92587,279000,3,2,1605,7,3.533333333,1,6970,4,20,103
92603,4300000,4,5,5540,10,1.9,0,26049,4,11,22
92603,2710000,6,4,4217,10,1.066666667,12,7822,4,12,146
92603,792000,3,2.5,1930,10,2,29,NA,4,13,43
92604,735000,3,3,1851,10,0.366666667,65,2646,4,40,118
92625,1799000,3,3,2442,10,1.666666667,47,6250,4,38,58
92629,992000,4,3,2385,7,0.866666667,72,3690,4,5,56
92646,705000,4,2,1227,9,1.366666667,56,6000,4,51,56
92677,787500,3,3,2013,8,1.533333333,12,4400,4,29,120
92677,895000,4,2,2073,9.666666667,1.633333333,19,12350,4,43,40
92679,625000,3,2,1241,9,3.133333333,7,5000,4,29,44
92691,515000,2,2,1224,8.333333333,1.5,55,5060,4,33,57
92691,780000,5,2.75,2583,8.666666667,0.6,30,8500,4,45,32
92692,6.00E+05,3,2,1410,7.333333333,1.3,40,7200,4,46,41
92694,1365000,5,5,4201,9.666666667,1.5,10,9456,4,12,42
92701,510000,4,2,1978,2.666666667,0.833333333,89,7752,4,104,70
92705,6.00E+05,4,2,1412,4,1.433333333,50,6068,4,44,33
92705,865000,5,4,2400,9.333333333,0.633333333,12,20250,4,51,70
92707,625000,4,2,1745,3,0.9,58,6000,4,44,55
92780,840000,5,3,2735,7.333333333,0.733333333,71,10725,4,51,40
92802,685000,3,2,1457,3.333333333,0.266666667,50,10710,4,55,106
92805,8.00E+05,4,2,2597,3,0.9,75,7678,4,101,71
92807,820000,4,2.25,3127,9,1.1,21,8500,4,35,82
92869,1165000,5,3,4036,7.333333333,1.8,22,8640,4,26,116
92870,460000,3,3,1407,9,0.533333333,60,1643,4,44,43
92886,790000,5,5,2900,9.666666667,0.666666667,9,7392,4,19,42
92886,725000,5,3,3230,9,0.9,31,9775,4,51,213
92887,818000,3,3,2290,9.333333333,1.5,49,10125,4,31,60
93010,589500,4,3,1837,6.333333333,2.3,60,7320,4,51,44
93012,880000,3,3,2335,9,3.333333333,0,44431,4,40,177
93036,550000,4,2,2055,4,1.4,20,6828,4,27,59
93101,708000,1,1,816,6.333333333,2.066666667,70,4791,4,89,49
93109,1800000,4,4,2490,7.333333333,1.4,79,10019,4,5,154
93117,770000,3,3,1573,8,2.033333333,19,3484,4,18,45
93230,330000,5,3,2682,7,2.133333333,21,8275,4,18,103
93274,2.00E+05,3,2,1649,5.333333333,1.566666667,7,NA,4,10,68
93277,163000,3,2,1091,6,1.066666667,56,NA,4,36,58
93277,290000,4,2,2349,5.666666667,1.133333333,31,14300,4,38,94
93401,715000,3,2,1895,8,1.933333333,49,8250,4,31,45
93402,410000,2,1,880,8,2.233333333,19,5500,4,53,51
93422,670000,5,3,2757,7.333333333,1.4,NA,25532,4,14,41
93442,508000,3,1.5,1000,7.666666667,1.966666667,38,4000,4,44,49
93444,465000,3,2,1429,5,1.833333333,30,6003,4,10,86
93444,439900,3,2,1551,5,1.9,34,6000,4,27,34
93446,555000,3,2,2023,7,0.866666667,19,19600,4,17,34
93463,1275000,3,3,2945,7.333333333,1.633333333,23,45738,4,18,31
93510,645000,4,3,2454,6,2.8,0,42661,4,25,89
93535,245000,5,3,1991,3.333333333,1.466666667,5,6632,4,22,101
93535,232000,3,2,1719,3.333333333,1.033333333,39,6579,4,19,100
93536,350000,5,3,3564,4,2.066666667,33,6734,4,11,101
93536,245000,3,2,1433,4,2,26,6676,4,27,58
93550,255000,3,2,1592,3,0.9,53,27944,4,33,92
93560,286000,4,3,2637,3.333333333,1.4,5,7840,4,10,40
93619,685000,4,3,3628,7.333333333,3.8,9,13677,4,13,112
93619,249000,3,2.5,1578,9.666666667,4.133333333,1,1800,4,4,104
93638,195000,3,2,1473,4,2.466666667,0,15337,4,39,49
93711,210000,3,2,1202,8,2.033333333,22,6405,4,39,53
93720,320000,3,3,1712,9.333333333,1.433333333,43,6000,4,4,39
93727,290000,4,3,2016,6.666666667,5.333333333,6,7424,4,4,70
93727,229900,3,2,1746,7.666666667,3.066666667,11,6800,4,35,95
93924,875000,3,2.5,2048,9.666666667,6,35,NA,4,35,23
94112,1330000,7,NA,2364,7.666666667,0.533333333,80,2809,4,106,78
94536,1090000,5,3,2502,9.666666667,0.566666667,63,5484,4,44,41
94538,782000,3,2,1581,9,0.9,35,5700,4,54,37
94538,790000,4,2,1302,7,0.433333333,47,7756,4,56,55
94544,6.00E+05,3,2.5,1335,3,0.633333333,54,5300,4,33,75
94550,695000,3,2,1271,9,0.766666667,9,7200,4,44,49
94551,512000,2,1,960,8.333333333,1.8,12,5500,4,30,29
94551,527000,2,2,924,7.666666667,0.833333333,77,3750,4,76,38
94551,904415,4,3,2553,7.333333333,1.066666667,25,8852,4,22,50
94551,6.00E+05,3,2,1172,6.666666667,0.733333333,61,6000,4,61,42
94558,452000,2,2,1230,4.333333333,0.833333333,53,2523,4,30,96
94561,370000,3,2,1237,4.333333333,0.966666667,47,8750,4,32,46
94587,760000,NA,NA,NA,5.666666667,0.566666667,38,7590,4,56,22
94588,945000,3,2.5,1777,10,1.066666667,57,3899,4,23,58
94608,803000,2,1,1071,3.666666667,0.866666667,85,3090,4,111,48
94901,1100000,3,3,2823,6.666666667,0.7,44,20000,4,48,46
95008,1075000,3,2,1244,6.666666667,0.966666667,27,5978,4,53,41
95020,555000,4,2,1438,6.666666667,1.233333333,82,8060,4,69,69
95023,515000,4,2,2020,5.333333333,1.466666667,8,6864,4,20,65
95023,375000,3,2,1390,4.333333333,0.8,77,2280,4,18,48
95023,525000,4,2,1960,4.666666667,1.066666667,21,7422,4,14,59
95030,2180000,4,4,2330,10,0.833333333,13,18150,4,51,77
95032,2.00E+06,3,2,2200,10,1.033333333,24,9204,4,58,46
95070,2282000,2,1,1273,10,0.633333333,30,14310,4,68,34
95116,470000,3,2,1180,5.333333333,1.366666667,65,851,4,44,54
95123,780000,3,2,1232,8.666666667,0.4,30,6000,4,46,55
95123,870000,4,2,1475,8.666666667,0.933333333,14,5500,4,47,39
95128,1075000,2,1,1376,6,1.133333333,79,8424,4,65,27
95219,335000,3,3,2095,7.666666667,1.1,30,5237,4,17,57
95240,275000,3,2,1235,4.333333333,0.433333333,60,5000,4,54,10
95330,352000,4,2.5,2002,4.333333333,1.1,14,6839,4,11,63
95340,260000,3,3,2114,4,0.8,23,NA,4,43,49
95350,170000,3,1.5,1560,4.333333333,0.533333333,71,7316,4,64,61
95354,215000,2,1,1140,4.333333333,0.8,54,6660,4,70,35
95361,589000,4,3,2534,6.333333333,3.533333333,0,88862,4,9,65
95376,426000,3,2.5,1902,6,0.9,18,5701,4,26,41
95380,299000,3,2,1719,6,0.833333333,25,6180,4,27,64
95382,234900,3,2,1329,5,1.2,59,6848,4,43,104
95382,256500,3,2,1442,5.333333333,1.233333333,74,4185,4,29,38
95382,380000,4,3,2634,6,0.7,34,7380,4,17,74
95403,917000,4,3,2856,7.333333333,3.266666667,1,120226,4,43,47
95404,425000,2,1,600,5.333333333,0.466666667,85,6732,4,71,68
95407,489000,4,2.5,2044,4.333333333,1.666666667,41,3132,4,16,75
95476,1233000,4,NA,2614,6.666666667,0.4,23,10307,4,28,101
95476,950000,4,2,1777,6.666666667,0.6,36,5625,4,41,64
95603,349000,4,2,1550,8.5,1.533333333,23,NA,4,33,83
95630,460000,5,3,2781,9.333333333,0.933333333,48,6000,4,25,91
95648,457000,2,2,1298,8.333333333,1.8,23,NA,4,17,23
95662,290000,3,1,925,5.333333333,1,34,11761,4,60,39
95670,305000,3,2,1533,4.666666667,1,34,7405,4,53,31
95678,323000,3,2,1239,7,2.533333333,46,NA,4,25,46
95687,260000,3,3,1379,7.333333333,1.166666667,50,871,4,35,74
95691,379000,3,3,2498,6.333333333,2.333333333,0,4356,4,9,37
